segment,dateApp,dateDepart,dateReturn,ZipCode,Country,tripCost,travelersCount,nightsCount
Standard,2023-02-18,2023-03-01,2023-03-04,82154,US,159.42,1,3
Premium,2024-08-04,2024-08-23,2024-08-28,86970,Italy,412.99,1,5
Standard,2023-10-14,2023-10-25,2023-10-29,20219,US,394.47,1,4
Economy,2022-09-02,2022-09-15,2022-09-18,55365,US,299.03,4,3
Standard,2023-06-14,2023-06-28,2023-07-05,62251,US,980.91,3,7
Economy,2022-04-28,2022-05-11,2022-05-14,65922,US,279.82,2,3
Premium,2023-08-18,2023-09-01,2023-09-04,20511,US,398.04,1,3
Economy,2023-02-05,2023-02-15,2023-02-17,29362,US,227.98,1,2
Economy,2023-06-12,2023-06-25,2023-06-28,01040,Mexico,224.40,4,3
Economy,2022-03-08,2022-03-22,2022-03-29,99431,US,822.66,1,7
Standard,2023-12-07,2023-12-23,2023-12-27,62861,US,418.10,2,4
Economy,2023-11-11,2023-11-26,2023-11-29,83069,Japan,249.62,1,3
Economy,2022-08-22,2022-09-03,2022-09-10,52315,US,755.91,3,7
Economy,2024-07-25,2024-08-03,2024-08-06,20216,Japan,422.15,1,3
Economy,2022-02-14,2022-03-07,2022-03-10,82460,US,406.01,1,3
Economy,2022-08-18,2022-09-10,2022-09-13,93139,US,293.71,2,3
Economy,2024-07-16,2024-07-26,2024-07-29,02570,US,330.95,1,3
Economy,2023-07-15,2023-08-04,2023-08-06,79605,US,106.79,1,2
Standard,2023-08-10,2023-08-24,2023-08-27,10772,US,190.54,3,3
Economy,2024-12-31,2025-01-16,2025-01-21,20077,US,350.02,1,5
Premium,2024-06-02,2024-06-14,2024-06-19,23310,US,515.68,2,5
Economy,2024-05-09,2024-05-20,2024-05-23,45941,US,333.18,1,3
Standard,2023-01-19,2023-02-09,2023-02-12,40097,US,217.63,2,3
Standard,2024-08-05,2024-08-19,2024-08-21,18463,US,152.95,1,2
Economy,2024-10-15,2024-10-27,2024-10-30,87030,US,324.72,5,3
Economy,2022-06-22,2022-07-04,2022-07-08,31508,US,530.11,4,4
Standard,2024-09-28,2024-10-14,2024-10-18,13613,US,505.16,1,4
Economy,2022-12-02,2022-12-14,2022-12-17,41166,US,270.24,2,3
Standard,2024-12-02,2024-12-16,2024-12-19,63698,US,319.72,3,3
Economy,2022-12-26,2023-01-09,2023-01-11,69586,US,117.80,2,2
Premium,2022-11-15,2022-12-01,2022-12-04,00246,US,294.27,1,3
Premium,2023-08-02,2023-08-13,2023-08-19,64112,US,381.40,2,6
Economy,2024-09-13,2024-09-29,2024-10-01,65446,Italy,180.76,2,2
Standard,2023-04-26,2023-05-10,2023-05-12,05152,US,241.33,2,2
Economy,2023-07-15,2023-07-22,2023-07-26,69337,US,296.65,2,4
Standard,2024-05-18,2024-05-31,2024-06-02,87108,US,173.82,2,2
Premium,2024-08-22,2024-09-06,2024-09-11,88317,France,542.48,1,5
Standard,2024-06-12,2024-06-27,2024-06-28,11190,,125.04,1,1
Economy,2022-09-30,2022-10-12,2022-10-15,80541,US,154.97,2,3
Standard,2023-06-08,2023-06-24,2023-06-28,08199,Spain,439.29,1,4
Economy,2022-11-22,2022-12-10,2022-12-15,82429,US,660.49,1,5
Standard,2023-04-07,2023-04-26,2023-05-01,66398,Australia,403.95,1,5
Standard,2023-09-27,2023-10-10,2023-10-12,82132,US,222.85,1,2
Standard,2023-02-04,2023-02-14,2023-02-21,43666,UK,783.51,1,7
Premium,2024-12-06,2024-12-19,2024-12-22,23706,US,258.79,2,3
Standard,2024-10-02,2024-10-14,2024-10-16,91263,US,171.05,1,2
Economy,2022-09-12,2022-09-22,2022-09-29,56208,US,889.63,4,7
Economy,2024-08-16,2024-08-30,2024-09-07,21733,US,958.01,2,8
Economy,2022-04-16,2022-05-02,2022-05-05,27139,Brazil,331.60,1,3
Standard,2023-08-03,2023-08-17,2023-08-18,71232,US,104.15,1,1
Economy,2023-08-04,2023-08-14,2023-08-18,36954,US,358.09,1,4
Standard,2024-11-09,2024-11-22,2024-11-25,29646,Japan,263.66,1,3
Economy,2024-05-04,2024-05-17,2024-05-20,52596,US,236.78,2,3
Premium,2024-06-23,2024-07-09,2024-07-14,74596,US,407.39,2,5
Economy,2023-11-28,2023-12-15,2023-12-16,59064,US,81.00,4,1
Economy,2022-06-26,2022-07-04,2022-07-08,75966,US,526.17,1,4
Standard,2024-06-30,2024-07-18,2024-07-20,03287,US,215.54,4,2
Premium,2023-09-13,2023-09-26,2023-09-27,48241,US,109.47,1,1
Economy,2024-07-23,2024-08-11,2024-08-18,11070,US,865.88,3,7
Economy,2023-03-01,2023-03-12,2023-03-18,96259,US,603.81,3,6
Economy,2022-03-08,2022-03-17,2022-03-21,99400,Australia,365.14,1,4
Economy,2023-07-21,2023-08-04,2023-08-12,65577,US,551.08,1,8
Premium,2022-03-19,2022-04-03,2022-04-06,30390,US,250.50,1,3
Economy,2024-02-24,2024-03-10,2024-03-14,52915,US,460.44,2,4
Standard,2024-12-07,2024-12-20,2024-12-23,93844,US,215.87,4,3
Economy,2024-02-27,2024-03-17,2024-03-22,23205,US,776.91,1,5
Economy,2024-08-20,2024-09-06,2024-09-10,15245,France,611.70,3,4
Premium,2022-12-30,2023-01-11,2023-01-12,28471,Canada,94.54,1,1
Premium,2023-10-17,2023-11-06,2023-11-08,75985,US,119.41,1,2
Premium,2022-12-23,2023-01-06,2023-01-08,51407,US,145.71,2,2
Economy,2023-07-19,2023-07-31,2023-08-04,75578,US,223.74,1,4
Economy,2023-09-08,2023-09-20,2023-09-21,89821,US,96.74,1,1
Premium,2024-11-30,2024-12-13,2024-12-19,68079,US,744.24,1,6
Economy,2023-06-13,2023-06-28,2023-07-04,78137,US,437.43,1,6
Standard,2022-02-19,2022-03-07,2022-03-10,09143,US,169.38,4,3
Economy,2022-04-27,2022-05-21,2022-05-25,53328,US,290.61,2,4
Economy,2022-09-10,2022-09-25,2022-09-28,49525,US,204.25,3,3
Economy,2022-08-17,2022-08-30,2022-09-02,45040,US,368.53,1,3
Standard,2024-06-29,2024-07-07,2024-07-11,13976,US,336.41,1,4
Economy,2023-12-08,2023-12-25,2024-01-01,18765,US,884.62,4,7
Economy,2024-08-02,2024-08-14,2024-08-17,58540,US,113.21,1,3
Economy,2022-02-02,2022-02-12,2022-02-17,62984,US,383.19,3,5
Standard,2023-02-07,2023-02-20,2023-02-22,63443,US,176.45,2,2
Economy,2024-12-22,2025-01-05,2025-01-11,47486,UK,563.05,1,6
Economy,2022-07-28,2022-08-16,2022-08-21,71028,US,458.90,2,5
Standard,2023-08-19,2023-08-31,2023-09-02,64107,US,250.15,1,2
Economy,2023-04-17,2023-04-29,2023-05-03,53187,US,316.11,3,4
Economy,2024-12-14,2024-12-26,2025-01-01,58630,US,405.65,2,6
Standard,2022-08-05,2022-08-13,2022-08-16,24725,US,357.56,4,3
Standard,2023-12-08,2023-12-21,2023-12-23,92696,US,175.15,1,2
Economy,2023-06-24,2023-07-12,2023-07-15,86987,US,322.97,1,3
Economy,2023-09-01,2023-09-10,2023-09-16,63358,US,666.28,5,6
Standard,2022-02-02,2022-02-12,2022-02-14,29732,US,141.62,1,2
Economy,2022-11-25,2022-12-11,2022-12-15,45045,US,351.77,3,4
Premium,2024-09-27,2024-10-06,2024-10-13,61164,US,905.63,3,7
Economy,2022-12-18,2023-01-06,2023-01-11,67781,Mexico,584.74,2,5
Economy,2022-10-11,2022-10-20,2022-10-24,84641,US,429.20,2,4
Economy,2024-08-21,2024-09-04,2024-09-07,44906,Australia,218.40,2,3
Premium,2024-02-11,2024-02-25,2024-03-01,40289,US,460.92,2,5
Economy,2023-09-21,2023-10-07,2023-10-09,35417,Mexico,218.44,3,2
Standard,2024-03-21,2024-04-06,2024-04-10,01243,US,536.15,2,4
Economy,2023-06-24,2023-07-06,2023-07-10,90947,Germany,365.96,1,4
Standard,2022-06-25,2022-07-06,2022-07-07,35183,Mexico,93.31,2,1
Standard,2024-02-24,2024-03-07,2024-03-09,23891,US,190.33,1,2
Standard,2023-02-09,2023-02-24,2023-03-04,43248,US,697.22,1,8
Standard,2022-07-23,2022-08-07,2022-08-14,54690,US,687.66,1,7
Economy,2022-07-22,2022-08-09,2022-08-12,79313,US,305.72,1,3
Economy,2023-12-05,2023-12-22,2023-12-26,84531,US,488.24,3,4
Standard,2022-07-09,2022-07-23,2022-07-29,84056,US,578.19,1,6
Economy,2023-06-06,2023-06-20,2023-06-26,35080,Spain,953.41,4,6
Economy,2022-09-26,2022-10-07,2022-10-12,77327,Australia,608.87,2,5
Economy,2024-08-21,2024-09-06,2024-09-10,66970,US,410.57,1,4
Economy,2022-09-27,2022-10-04,2022-10-07,55456,US,390.72,5,3
Standard,2024-11-11,2024-11-21,2024-11-25,07204,US,309.95,1,4
Economy,2023-03-15,2023-03-27,2023-03-28,47924,Spain,107.57,2,1
Economy,2023-02-02,2023-02-17,2023-02-22,84886,Germany,541.40,1,5
Economy,2024-05-14,2024-05-23,2024-05-25,04665,Italy,216.39,3,2
Economy,2024-08-12,2024-08-23,2024-08-24,80116,,89.55,2,1
Economy,2023-01-17,2023-01-31,2023-02-03,56437,US,273.07,1,3
Economy,2023-06-13,2023-06-29,2023-07-02,01213,Japan,270.67,1,3
Economy,2022-02-26,2022-03-08,2022-03-12,10137,US,453.49,1,4
Economy,2024-05-25,2024-06-10,2024-06-16,37293,US,392.32,1,6
Economy,2023-06-23,2023-07-04,2023-07-11,51214,US,496.46,1,7
Standard,2023-05-21,2023-06-01,2023-06-04,11612,US,267.18,2,3
Economy,2024-05-17,2024-06-09,2024-06-10,72981,US,132.63,1,1
Standard,2022-07-21,2022-08-04,2022-08-05,00232,US,107.33,1,1
Economy,2024-12-06,2024-12-19,2024-12-23,03772,,377.13,2,4
Standard,2022-09-16,2022-10-04,2022-10-09,33463,US,637.09,1,5
Standard,2022-12-10,2022-12-25,2022-12-29,48834,US,491.58,1,4
Economy,2023-11-21,2023-12-09,2023-12-11,79641,France,183.13,1,2
Economy,2024-10-05,2024-10-16,2024-10-17,17655,US,69.11,2,1
Economy,2024-10-23,2024-11-04,2024-11-11,31713,US,787.36,1,7
Economy,2022-08-23,2022-09-05,2022-09-09,88250,US,455.06,1,4
Standard,2024-11-23,2024-12-03,2024-12-05,03116,US,243.92,1,2
Economy,2023-09-06,2023-09-21,2023-09-29,17708,US,517.64,1,8
Standard,2022-05-30,2022-06-10,2022-06-17,07790,US,706.25,2,7
Standard,2023-12-15,2023-12-27,2024-01-01,13940,US,503.55,2,5
Economy,2023-12-04,2023-12-17,2023-12-21,49491,US,418.72,2,4
Economy,2023-02-25,2023-03-10,2023-03-13,05105,US,314.41,4,3
Standard,2024-07-18,2024-07-31,2024-08-02,34392,US,209.90,1,2
Economy,2023-09-20,2023-10-05,2023-10-09,15041,Canada,346.46,2,4
Standard,2022-09-18,2022-09-28,2022-10-01,72990,US,366.16,1,3
Premium,2022-08-23,2022-09-01,2022-09-04,20354,US,170.03,1,3
Economy,2022-07-25,2022-08-04,2022-08-06,48102,US,170.85,1,2
Economy,2024-09-16,2024-10-08,2024-10-13,12126,Australia,487.33,1,5
Standard,2023-11-30,2023-12-17,2023-12-24,49593,,691.13,2,7
Economy,2024-05-16,2024-05-26,2024-05-30,34319,US,366.45,1,4
Premium,2022-05-17,2022-06-03,2022-06-05,40901,US,169.90,2,2
Standard,2022-10-01,2022-10-13,2022-10-21,75041,US,719.80,1,8
Standard,2024-08-20,2024-09-07,2024-09-11,27876,US,501.81,1,4
Standard,2022-08-24,2022-09-04,2022-09-10,86690,,569.33,1,6
Premium,2023-12-30,2024-01-17,2024-01-20,34802,US,335.62,4,3
Standard,2024-02-18,2024-03-04,2024-03-08,80592,US,417.44,1,4
Economy,2022-08-10,2022-08-26,2022-08-28,99493,UK,267.91,1,2
Economy,2023-03-09,2023-04-02,2023-04-06,10644,US,489.69,3,4
Economy,2023-10-11,2023-10-24,2023-10-27,50921,Mexico,265.97,1,3
Standard,2022-01-21,2022-02-02,2022-02-06,68003,US,360.08,2,4
Standard,2023-09-09,2023-09-23,2023-09-24,09413,US,130.51,1,1
Standard,2023-08-11,2023-08-26,2023-08-28,09684,US,213.70,1,2
Economy,2023-12-05,2023-12-22,2023-12-23,46749,US,99.58,1,1
Economy,2023-12-23,2024-01-05,2024-01-08,44884,US,268.36,2,3
Economy,2022-07-22,2022-08-06,2022-08-08,99238,US,260.93,1,2
Standard,2024-01-28,2024-02-15,2024-02-18,80402,US,230.96,4,3
Economy,2024-10-18,2024-10-29,2024-10-31,20286,US,265.07,1,2
Standard,2023-08-20,2023-09-06,2023-09-08,86671,US,156.94,3,2
Economy,2024-02-03,2024-02-23,2024-02-26,31644,US,274.35,2,3
Standard,2022-08-27,2022-09-06,2022-09-09,16422,US,422.48,1,3
Standard,2024-06-26,2024-07-09,2024-07-12,48626,US,390.49,1,3
Standard,2023-05-31,2023-06-13,2023-06-17,42946,US,635.15,2,4
Premium,2022-10-03,2022-10-19,2022-10-23,19780,US,423.09,2,4
Economy,2022-06-18,2022-07-07,2022-07-10,14560,US,400.27,2,3
Standard,2024-07-27,2024-08-05,2024-08-07,33806,France,328.46,1,2
Economy,2022-04-21,2022-05-15,2022-05-19,75099,US,410.64,5,4
Economy,2024-08-01,2024-08-17,2024-08-23,88323,Italy,416.14,1,6
Standard,2022-04-20,2022-05-01,2022-05-03,54092,Australia,252.58,2,2
Premium,2022-07-05,2022-07-15,2022-07-21,15933,US,542.01,3,6
Economy,2022-03-28,2022-04-13,2022-04-15,79632,US,214.44,2,2
Economy,2023-09-08,2023-09-20,2023-09-25,31957,US,590.46,1,5
Premium,2024-08-14,2024-08-30,2024-09-05,83239,UK,681.53,1,6
Premium,2024-09-11,2024-09-26,2024-10-01,41028,US,490.33,4,5
Standard,2024-01-25,2024-02-12,2024-02-17,92205,US,718.20,1,5
Premium,2023-07-10,2023-07-19,2023-07-21,55847,US,178.43,1,2
Standard,2024-01-12,2024-01-26,2024-01-30,90996,US,321.63,2,4
Premium,2024-03-12,2024-03-25,2024-03-31,46704,US,801.82,1,6
Economy,2024-06-08,2024-06-14,2024-06-27,52014,US,1141.70,2,13
Economy,2022-01-25,2022-02-04,2022-02-07,45180,US,307.45,2,3
Standard,2023-12-23,2024-01-03,2024-01-08,84344,Germany,336.01,1,5
Economy,2022-11-05,2022-11-18,2022-11-20,59775,US,204.60,1,2
Economy,2024-06-20,2024-07-03,2024-07-06,38228,US,322.89,4,3
Premium,2022-07-24,2022-08-04,2022-08-08,66606,US,364.42,1,4
Standard,2023-12-15,2023-12-25,2023-12-30,14500,US,188.01,1,5
Economy,2023-08-02,2023-08-19,2023-08-21,46287,US,226.80,1,2
Standard,2022-12-18,2022-12-30,2023-01-03,61598,US,256.93,1,4
Standard,2024-05-07,2024-05-20,2024-05-24,51846,US,270.34,1,4
Premium,2022-07-16,2022-08-02,2022-08-05,15050,US,486.73,1,3
Economy,2024-05-28,2024-06-15,2024-06-17,27499,US,215.32,1,2
Premium,2022-02-13,2022-03-02,2022-03-03,25885,,81.68,2,1
Standard,2023-02-17,2023-02-28,2023-03-04,79448,US,267.36,2,4
Economy,2023-06-20,2023-07-03,2023-07-10,01212,US,446.51,2,7
Economy,2024-12-02,2024-12-13,2024-12-16,34590,US,207.55,1,3
Standard,2024-08-23,2024-09-04,2024-09-07,90871,US,236.87,1,3
Standard,2023-04-04,2023-04-16,2023-04-21,54486,US,506.75,5,5
Economy,2024-06-29,2024-07-10,2024-07-12,72440,Italy,220.10,2,2
Economy,2023-01-29,2023-02-17,2023-02-21,35522,US,463.18,1,4
Standard,2024-12-12,2024-12-23,2025-01-02,60687,US,1089.70,3,10
Economy,2023-10-26,2023-11-09,2023-11-11,31189,US,159.98,2,2
Premium,2024-12-28,2025-01-11,2025-01-16,17202,US,455.04,3,5
Economy,2023-02-08,2023-02-24,2023-03-02,46219,US,584.85,1,6
Economy,2023-07-13,2023-07-26,2023-07-31,99430,US,722.90,2,5
Economy,2023-06-19,2023-06-29,2023-07-02,00073,US,291.11,5,3
Economy,2023-12-02,2023-12-19,2023-12-24,78002,France,590.25,2,5
Standard,2022-03-26,2022-04-09,2022-04-11,76901,US,278.68,3,2
Standard,2022-09-23,2022-10-09,2022-10-12,98972,US,292.55,2,3
Premium,2023-12-04,2023-12-24,2023-12-28,06375,Brazil,234.34,2,4
Standard,2024-11-29,2024-12-10,2024-12-14,96191,US,307.39,1,4
Standard,2023-09-21,2023-09-30,2023-10-03,31812,US,291.65,1,3
Standard,2023-08-04,2023-08-18,2023-08-23,40977,US,541.47,2,5
Standard,2023-01-14,2023-01-23,2023-01-27,17752,US,242.08,2,4
Standard,2024-08-11,2024-08-23,2024-08-26,96157,US,240.60,1,3
Economy,2023-03-01,2023-03-17,2023-03-25,75012,,1005.10,2,8
Premium,2023-04-05,2023-04-25,2023-05-01,49599,US,444.30,2,6
Premium,2023-01-04,2023-01-23,2023-01-28,58046,US,502.54,1,5
Standard,2022-05-26,2022-06-11,2022-06-13,76528,US,197.73,1,2
Economy,2022-08-13,2022-08-30,2022-09-02,79169,US,295.78,2,3
Economy,2024-07-07,2024-07-18,2024-07-23,43386,UK,546.44,2,5
Premium,2022-12-12,2022-12-25,2022-12-30,63186,US,630.45,1,5
Standard,2022-12-13,2022-12-31,2023-01-01,05492,Mexico,85.09,5,1
Economy,2022-07-15,2022-07-26,2022-07-29,14126,US,356.25,2,3
Standard,2022-10-23,2022-11-08,2022-11-13,57357,US,475.81,1,5
Economy,2022-06-07,2022-06-17,2022-06-20,37130,US,169.16,1,3
Economy,2024-06-09,2024-06-20,2024-06-27,56191,US,654.76,2,7
Economy,2023-08-21,2023-09-08,2023-09-13,63983,US,556.27,2,5
Standard,2022-11-17,2022-12-01,2022-12-08,55586,Japan,515.76,1,7
Economy,2023-12-01,2023-12-12,2023-12-14,03062,US,251.31,1,2
Standard,2023-07-24,2023-08-08,2023-08-11,80163,US,349.61,1,3
Economy,2023-07-06,2023-07-20,2023-07-22,89897,US,208.20,2,2
Economy,2024-05-31,2024-06-11,2024-06-16,44194,US,369.81,1,5
Standard,2023-08-16,2023-08-26,2023-08-30,58257,US,500.40,2,4
Economy,2022-08-05,2022-08-23,2022-08-28,71762,Italy,485.76,1,5
Standard,2022-04-01,2022-04-12,2022-04-17,10374,,345.87,1,5
Economy,2022-07-24,2022-08-10,2022-08-15,90781,Germany,606.56,2,5
Economy,2024-03-15,2024-04-05,2024-04-09,44910,US,320.99,3,4
Economy,2023-07-27,2023-08-10,2023-08-13,91629,US,348.47,3,3
Economy,2023-06-20,2023-07-04,2023-07-12,67364,US,713.52,3,8
Standard,2023-07-13,2023-08-04,2023-08-06,52566,US,207.64,1,2
Economy,2022-04-11,2022-04-27,2022-04-30,55606,US,261.05,1,3
Economy,2023-05-17,2023-06-03,2023-06-08,48192,US,413.07,3,5
Standard,2022-07-07,2022-07-22,2022-07-24,72960,US,224.79,1,2
Economy,2022-10-08,2022-10-21,2022-10-23,89248,US,265.15,2,2
Economy,2022-01-17,2022-01-30,2022-02-03,13470,US,414.80,3,4
Standard,2022-02-18,2022-03-04,2022-03-07,78263,US,331.96,2,3
Standard,2024-06-08,2024-06-24,2024-06-25,95225,US,167.08,1,1
Standard,2023-04-29,2023-05-09,2023-05-13,04295,US,411.10,2,4
Standard,2023-07-27,2023-08-18,2023-08-22,43746,US,260.05,2,4
Economy,2024-12-09,2024-12-22,2024-12-28,86914,US,497.08,1,6
Economy,2024-01-27,2024-02-13,2024-02-15,94214,US,287.89,1,2
Economy,2022-12-07,2022-12-31,2023-01-04,98512,US,345.09,1,4
Standard,2023-12-03,2023-12-21,2023-12-24,00628,Canada,264.78,1,3
Standard,2023-01-27,2023-02-10,2023-02-17,51247,US,527.31,2,7
Standard,2022-04-28,2022-05-10,2022-05-14,52529,US,250.18,1,4
Economy,2024-07-07,2024-07-23,2024-07-26,31914,US,229.01,1,3
Standard,2024-12-01,2024-12-17,2024-12-22,21750,US,392.74,2,5
Economy,2023-03-29,2023-04-13,2023-04-18,69713,US,391.67,1,5
Economy,2024-07-24,2024-08-13,2024-08-16,01134,US,198.88,4,3
Standard,2023-02-15,2023-03-02,2023-03-06,79922,US,602.37,1,4
Economy,2022-03-29,2022-04-15,2022-04-21,22872,US,450.65,1,6
Economy,2023-08-03,2023-08-21,2023-08-24,18881,US,327.67,1,3
Premium,2024-10-27,2024-11-11,2024-11-16,61687,US,603.28,1,5
Premium,2022-12-07,2022-12-21,2022-12-27,17851,US,601.25,4,6
Economy,2023-12-11,2023-12-27,2024-01-01,43630,US,511.52,2,5
Standard,2022-03-30,2022-04-15,2022-04-18,69204,US,270.97,3,3
Economy,2022-12-18,2023-01-02,2023-01-09,47204,US,648.93,3,7
Economy,2024-09-14,2024-09-24,2024-10-04,43946,US,1551.56,2,10
Premium,2023-09-17,2023-10-07,2023-10-13,06928,US,736.11,1,6
Economy,2023-07-07,2023-07-23,2023-08-02,37259,US,1078.36,2,10
Economy,2024-12-13,2024-12-25,2024-12-26,71251,US,94.92,1,1
Economy,2023-08-15,2023-09-03,2023-09-07,39165,US,495.84,2,4
Standard,2024-12-05,2024-12-17,2024-12-20,68535,Mexico,322.11,1,3
Standard,2022-07-20,2022-08-09,2022-08-11,56726,US,302.71,1,2
Standard,2022-12-01,2022-12-16,2022-12-20,90790,Canada,315.88,3,4
Standard,2022-07-19,2022-07-30,2022-08-04,27473,US,545.14,3,5
Standard,2023-05-12,2023-05-25,2023-06-01,17849,US,656.85,1,7
Standard,2023-10-21,2023-11-06,2023-11-10,66298,,380.10,1,4
Standard,2023-08-13,2023-08-28,2023-09-01,87272,US,118.10,1,4
Economy,2024-10-06,2024-10-18,2024-10-25,55742,US,946.76,1,7
Economy,2024-10-28,2024-11-11,2024-11-12,92499,US,95.24,1,1
Economy,2022-09-05,2022-09-29,2022-10-01,58741,Mexico,213.85,4,2
Economy,2022-01-18,2022-02-04,2022-02-05,38057,Brazil,86.39,1,1
Economy,2023-09-22,2023-10-09,2023-10-11,13665,US,94.31,1,2
Economy,2023-08-08,2023-08-23,2023-08-24,37419,US,117.22,2,1
Premium,2024-03-22,2024-04-02,2024-04-09,87975,Mexico,681.76,1,7
Economy,2022-11-18,2022-12-04,2022-12-07,90411,US,307.33,3,3
Standard,2023-10-30,2023-11-11,2023-11-12,76373,Canada,114.33,4,1
Economy,2024-05-15,2024-05-27,2024-05-30,42340,US,264.97,2,3
Economy,2022-04-30,2022-05-20,2022-05-24,49272,US,413.14,3,4
Standard,2022-09-24,2022-10-06,2022-10-07,05005,US,160.18,5,1
Economy,2022-01-16,2022-01-25,2022-01-27,85974,US,215.86,1,2
Standard,2022-07-22,2022-08-09,2022-08-12,48246,US,237.76,2,3
Economy,2023-12-07,2023-12-19,2023-12-22,67363,US,378.60,1,3
Premium,2024-12-22,2025-01-10,2025-01-14,17168,US,517.38,2,4
Premium,2024-04-19,2024-05-02,2024-05-03,99523,US,85.00,1,1
Economy,2024-03-27,2024-04-11,2024-04-14,41899,US,219.64,2,3
Economy,2024-09-16,2024-09-24,2024-09-26,95767,US,209.74,1,2
Economy,2022-07-02,2022-07-19,2022-07-22,37291,Japan,145.73,1,3
Standard,2022-12-09,2022-12-26,2022-12-28,32835,US,207.41,1,2
Standard,2024-09-04,2024-09-13,2024-09-14,74930,US,135.74,1,1
Premium,2023-11-30,2023-12-17,2023-12-24,20167,US,698.29,1,7
Economy,2023-06-16,2023-06-25,2023-06-27,97126,,227.06,2,2
Economy,2023-04-22,2023-04-30,2023-05-06,24332,US,486.91,1,6
Standard,2022-12-20,2022-12-30,2023-01-01,92766,US,101.36,3,2
Premium,2022-05-07,2022-05-18,2022-05-23,71438,US,669.40,1,5
Economy,2024-06-19,2024-07-04,2024-07-07,14115,US,322.30,3,3
Economy,2024-12-06,2024-12-22,2024-12-25,99663,US,320.76,1,3
Premium,2024-12-04,2024-12-17,2024-12-20,63472,US,253.35,5,3
Economy,2024-12-02,2024-12-13,2024-12-17,03954,US,535.26,1,4
Standard,2024-06-30,2024-07-13,2024-07-17,45212,US,285.00,2,4
Economy,2024-06-23,2024-07-07,2024-07-09,97830,US,183.57,1,2
Premium,2023-05-27,2023-06-15,2023-06-17,07191,US,176.45,2,2
Economy,2024-12-22,2025-01-08,2025-01-14,60510,US,413.10,1,6
Economy,2023-03-10,2023-03-25,2023-03-30,32186,Australia,647.89,2,5
Standard,2022-06-28,2022-07-16,2022-07-20,03463,US,517.65,1,4
Economy,2024-12-12,2024-12-20,2024-12-24,04013,UK,494.98,1,4
Economy,2023-06-04,2023-06-25,2023-06-28,22426,US,211.47,3,3
Premium,2023-02-18,2023-03-07,2023-03-11,71006,Canada,368.34,1,4
Standard,2022-07-06,2022-07-19,2022-07-25,75511,,673.31,1,6
Standard,2024-08-04,2024-08-30,2024-09-03,71127,US,399.67,1,4
Standard,2022-08-24,2022-09-10,2022-09-18,91076,US,974.70,1,8
Standard,2022-11-06,2022-11-19,2022-11-23,93285,US,631.21,2,4
Economy,2023-05-30,2023-06-13,2023-06-14,52381,US,77.81,1,1
Economy,2022-11-13,2022-11-27,2022-11-29,48479,US,212.18,2,2
Economy,2023-10-24,2023-11-10,2023-11-16,04069,Australia,767.54,1,6
Economy,2024-12-20,2024-12-29,2024-12-31,44536,US,227.44,1,2
Standard,2022-11-15,2022-12-13,2022-12-15,30339,US,247.99,4,2
Economy,2022-05-16,2022-05-28,2022-05-31,36806,,286.16,2,3
Economy,2024-11-13,2024-11-25,2024-11-29,84348,,594.99,4,4
Standard,2022-07-10,2022-07-28,2022-08-02,85410,Australia,488.47,2,5
Standard,2022-08-25,2022-09-12,2022-09-15,02814,,392.99,2,3
Standard,2023-12-20,2023-12-31,2024-01-05,04344,US,556.19,3,5
Economy,2022-04-11,2022-04-24,2022-04-27,33014,US,302.19,1,3
Economy,2022-08-11,2022-08-28,2022-09-01,74765,US,380.49,3,4
Standard,2024-04-17,2024-04-29,2024-05-02,75507,US,355.24,1,3
Standard,2022-07-08,2022-07-17,2022-07-22,57032,US,473.04,1,5
Premium,2023-03-06,2023-03-20,2023-03-22,84981,,192.15,3,2
Economy,2022-08-28,2022-09-09,2022-09-15,41031,US,101.54,1,6
Economy,2024-09-25,2024-10-12,2024-10-19,89589,Canada,877.20,1,7
Standard,2022-03-14,2022-03-27,2022-04-01,53088,,419.05,1,5
Economy,2024-07-15,2024-07-26,2024-08-03,37803,US,957.57,2,8
Standard,2024-06-13,2024-06-29,2024-07-02,71017,US,276.57,2,3
Premium,2022-09-11,2022-09-21,2022-09-25,27278,US,303.59,1,4
Economy,2022-06-26,2022-07-17,2022-07-22,44780,US,581.48,3,5
Standard,2022-06-23,2022-07-10,2022-07-17,77924,US,1129.81,1,7
Standard,2023-06-25,2023-07-04,2023-07-07,76352,Australia,252.87,4,3
